Id	Desc	ModelId	EffectId	Component	SetId	Durable	HP	HP_Per	MP	MP_Per	PhysicsAttack	PhysicsAttack_Per	MagicAttack	MagicAttack_Per	PhysicsDefence	PhysicsDefence_Per	MagicDefence	MagicDefence_Per	AttackSpeed	AttackSpeed_Per	AllAttack	AllAttack_Per	AllDefence	AllDefence_Per	AddAttrType1	AddAttrValue1	AddAttrPer1	AddAttrType2	AddAttrValue2	AddAttrPer2	AddAttrType3	AddAttrValue3	AddAttrPer3	AddAttrType4	AddAttrValue4	AddAttrPer4	AttrFactorMin	AttrFactorMax
63103	散件蓝丐帮头部(30)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	164	0	237	0	-1	0	0	0	0	0	-1	0	0	8	60	0	-1	0	0	10	34	0	0	0
63104	散件蓝丐帮头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	204	0	301	0	-1	0	0	0	0	0	-1	0	0	8	73	0	-1	0	0	10	42	0	0	0
63105	散件蓝丐帮头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	244	0	365	0	-1	0	0	0	0	0	-1	0	0	8	86	0	-1	0	0	10	49	0	0	0
63106	散件蓝丐帮头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	284	0	429	0	-1	0	0	0	0	0	-1	0	0	8	99	0	-1	0	0	10	56	0	0	0
63107	散件蓝丐帮头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	324	0	493	0	-1	0	0	0	0	0	-1	0	0	8	112	0	-1	0	0	10	64	0	0	0
63108	散件蓝丐帮头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	364	0	557	0	-1	0	0	0	0	0	-1	0	0	8	126	0	-1	0	0	10	71	0	0	0
63109	散件蓝丐帮头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	404	0	621	0	-1	0	0	0	0	0	-1	0	0	8	140	0	-1	0	0	10	80	0	0	0
63110	散件蓝丐帮头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	444	0	685	0	-1	0	0	0	0	0	-1	0	0	8	153	0	-1	0	0	10	87	0	0	0
63201	散件蓝丐帮上衣(10)	5	-1	3	-1	-1	930	0	144	0	0	0	0	0	63	0	82	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	19	0	0	0
63202	散件蓝丐帮上衣(20)	5	-1	3	-1	-1	1670	0	204	0	0	0	0	0	93	0	130	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	27	0	0	0
63203	散件蓝丐帮上衣(30)	5	-1	3	-1	-1	2410	0	264	0	0	0	0	0	123	0	178	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	34	0	0	0
63204	散件蓝丐帮上衣(40)	5	-1	3	-1	-1	3150	0	324	0	0	0	0	0	153	0	226	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	42	0	0	0
63205	散件蓝丐帮上衣(50)	5	-1	3	-1	-1	3890	0	384	0	0	0	0	0	183	0	274	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	49	0	0	0
63206	散件蓝丐帮上衣(60)	5	-1	3	-1	-1	4630	0	444	0	0	0	0	0	213	0	322	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	56	0	0	0
63207	散件蓝丐帮上衣(70)	5	-1	3	-1	-1	5370	0	504	0	0	0	0	0	243	0	370	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	64	0	0	0
63208	散件蓝丐帮上衣(80)	5	-1	3	-1	-1	6110	0	564	0	0	0	0	0	273	0	418	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	71	0	0	0
63209	散件蓝丐帮上衣(90)	5	-1	3	-1	-1	6850	0	624	0	0	0	0	0	303	0	466	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	80	0	0	0
63210	散件蓝丐帮上衣(100)	5	-1	3	-1	-1	7590	0	684	0	0	0	0	0	333	0	514	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	87	0	0	0
63301	散件蓝丐帮下衣(10)	-1	-1	4	-1	-1	1395	0	144	0	0	0	0	0	42	0	54	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	39	0	0	0
63302	散件蓝丐帮下衣(20)	-1	-1	4	-1	-1	2505	0	204	0	0	0	0	0	62	0	86	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	54	0	0	0
63303	散件蓝丐帮下衣(30)	-1	-1	4	-1	-1	3615	0	264	0	0	0	0	0	82	0	118	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	68	0	0	0
63304	散件蓝丐帮下衣(40)	-1	-1	4	-1	-1	4725	0	324	0	0	0	0	0	102	0	150	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	83	0	0	0
63305	散件蓝丐帮下衣(50)	-1	-1	4	-1	-1	5835	0	384	0	0	0	0	0	122	0	182	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	98	0	0	0
63306	散件蓝丐帮下衣(60)	-1	-1	4	-1	-1	6945	0	444	0	0	0	0	0	142	0	214	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	113	0	0	0
63307	散件蓝丐帮下衣(70)	-1	-1	4	-1	-1	8055	0	504	0	0	0	0	0	162	0	246	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	128	0	0	0
63308	散件蓝丐帮下衣(80)	-1	-1	4	-1	-1	9165	0	564	0	0	0	0	0	182	0	278	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	142	0	0	0
63309	散件蓝丐帮下衣(90)	-1	-1	4	-1	-1	10275	0	624	0	0	0	0	0	202	0	310	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	160	0	0	0
63310	散件蓝丐帮下衣(100)	-1	-1	4	-1	-1	11385	0	684	0	0	0	0	0	222	0	342	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	175	0	0	0
63401	散件蓝丐帮鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	21	0	27	0	-1	0	0	0	0	0	-1	0	0	8	133	0	-1	0	0	10	19	0	0	0
63402	散件蓝丐帮鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	31	0	43	0	-1	0	0	0	0	0	-1	0	0	8	186	0	-1	0	0	10	27	0	0	0
63403	散件蓝丐帮鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	41	0	59	0	-1	0	0	0	0	0	-1	0	0	8	238	0	-1	0	0	10	34	0	0	0
63404	散件蓝丐帮鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	51	0	75	0	-1	0	0	0	0	0	-1	0	0	8	291	0	-1	0	0	10	42	0	0	0
63405	散件蓝丐帮鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	61	0	91	0	-1	0	0	0	0	0	-1	0	0	8	344	0	-1	0	0	10	49	0	0	0
63406	散件蓝丐帮鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	71	0	107	0	-1	0	0	0	0	0	-1	0	0	8	397	0	-1	0	0	10	56	0	0	0
63407	散件蓝丐帮鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	81	0	123	0	-1	0	0	0	0	0	-1	0	0	8	450	0	-1	0	0	10	64	0	0	0
63408	散件蓝丐帮鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	91	0	139	0	-1	0	0	0	0	0	-1	0	0	8	502	0	-1	0	0	10	71	0	0	0
63409	散件蓝丐帮鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	101	0	155	0	-1	0	0	0	0	0	-1	0	0	8	560	0	-1	0	0	10	80	0	0	0
63410	散件蓝丐帮鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	111	0	171	0	-1	0	0	0	0	0	-1	0	0	8	613	0	-1	0	0	10	87	0	0	0
63501	散件蓝丐帮手腕(10)	-1	-1	5	-1	-1	1395	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	97	0	0	0
63502	散件蓝丐帮手腕(20)	-1	-1	5	-1	-1	2505	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	134	0	0	0
63503	散件蓝丐帮手腕(30)	-1	-1	5	-1	-1	3615	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	171	0	0	0
63504	散件蓝丐帮手腕(40)	-1	-1	5	-1	-1	4725	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	208	0	0	0
63505	散件蓝丐帮手腕(50)	-1	-1	5	-1	-1	5835	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	245	0	0	0
63506	散件蓝丐帮手腕(60)	-1	-1	5	-1	-1	6945	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	282	0	0	0
63507	散件蓝丐帮手腕(70)	-1	-1	5	-1	-1	8055	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	319	0	0	0
63508	散件蓝丐帮手腕(80)	-1	-1	5	-1	-1	9165	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	356	0	0	0
63509	散件蓝丐帮手腕(90)	-1	-1	5	-1	-1	10275	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	400	0	0	0
63510	散件蓝丐帮手腕(100)	-1	-1	5	-1	-1	11385	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	437	0	0	0
63601	散件蓝丐帮武器(10)	5	-1	1	-1	-1	0	0	0	0	0	0	202	0	0	0	0	0	0.6	0	0	0	0	0	7	72	0	-1	0	0	9	98	0	-1	0	0	0	0
63602	散件蓝丐帮武器(20)	5	-1	1	-1	-1	0	0	0	0	0	0	312	0	0	0	0	0	0.6	0	0	0	0	0	7	108	0	-1	0	0	9	131	0	-1	0	0	0	0
63603	散件蓝丐帮武器(30)	5	-1	1	-1	-1	0	0	0	0	0	0	422	0	0	0	0	0	0.6	0	0	0	0	0	7	144	0	-1	0	0	9	163	0	-1	0	0	0	0
63604	散件蓝丐帮武器(40)	5	-1	1	-1	-1	0	0	0	0	0	0	532	0	0	0	0	0	0.6	0	0	0	0	0	7	180	0	-1	0	0	9	196	0	-1	0	0	0	0
63605	散件蓝丐帮武器(50)	5	-1	1	-1	-1	0	0	0	0	0	0	642	0	0	0	0	0	0.6	0	0	0	0	0	7	216	0	-1	0	0	9	228	0	-1	0	0	0	0
63606	散件蓝丐帮武器(60)	5	-1	1	-1	-1	0	0	0	0	0	0	752	0	0	0	0	0	0.6	0	0	0	0	0	7	252	0	-1	0	0	9	260	0	-1	0	0	0	0
63607	散件蓝丐帮武器(70)	5	-1	1	-1	-1	0	0	0	0	0	0	862	0	0	0	0	0	0.6	0	0	0	0	0	7	288	0	-1	0	0	9	293	0	-1	0	0	0	0
63608	散件蓝丐帮武器(80)	5	-1	1	-1	-1	0	0	0	0	0	0	972	0	0	0	0	0	0.6	0	0	0	0	0	7	324	0	-1	0	0	9	325	0	-1	0	0	0	0
63609	散件蓝丐帮武器(90)	5	-1	1	-1	-1	0	0	0	0	0	0	1082	0	0	0	0	0	0.6	0	0	0	0	0	7	360	0	-1	0	0	9	360	0	-1	0	0	0	0
63610	散件蓝丐帮武器(100)	5	-1	1	-1	-1	0	0	0	0	0	0	1192	0	0	0	0	0	0.6	0	0	0	0	0	7	396	0	-1	0	0	9	392	0	-1	0	0	0	0
63701	散件蓝丐帮饰品1(10)	-1	-1	7	-1	-1	0	0	0	0	0	0	81	0	0	0	0	0	-1	0	0	0	0	0	7	144	0	-1	0	0	9	98	0	-1	0	0	0	0
63702	散件蓝丐帮饰品1(20)	-1	-1	7	-1	-1	0	0	0	0	0	0	125	0	0	0	0	0	-1	0	0	0	0	0	7	216	0	-1	0	0	9	131	0	-1	0	0	0	0
63703	散件蓝丐帮饰品1(30)	-1	-1	7	-1	-1	0	0	0	0	0	0	169	0	0	0	0	0	-1	0	0	0	0	0	7	288	0	-1	0	0	9	163	0	-1	0	0	0	0
63704	散件蓝丐帮饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	0	0	213	0	0	0	0	0	-1	0	0	0	0	0	7	360	0	-1	0	0	9	196	0	-1	0	0	0	0
63705	散件蓝丐帮饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	0	0	257	0	0	0	0	0	-1	0	0	0	0	0	7	432	0	-1	0	0	9	228	0	-1	0	0	0	0
63706	散件蓝丐帮饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	0	0	301	0	0	0	0	0	-1	0	0	0	0	0	7	504	0	-1	0	0	9	260	0	-1	0	0	0	0
63707	散件蓝丐帮饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	0	0	345	0	0	0	0	0	-1	0	0	0	0	0	7	576	0	-1	0	0	9	293	0	-1	0	0	0	0
63708	散件蓝丐帮饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	0	0	389	0	0	0	0	0	-1	0	0	0	0	0	7	648	0	-1	0	0	9	325	0	-1	0	0	0	0
63709	散件蓝丐帮饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	0	0	433	0	0	0	0	0	-1	0	0	0	0	0	7	720	0	-1	0	0	9	360	0	-1	0	0	0	0
63710	散件蓝丐帮饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	0	0	477	0	0	0	0	0	-1	0	0	0	0	0	7	792	0	-1	0	0	9	392	0	-1	0	0	0	0
63801	散件蓝丐帮饰品2(10)	-1	-1	8	-1	-1	465	0	96	0	0	0	61	0	0	0	0	0	-1	0	0	0	0	0	7	72	0	-1	0	0	9	66	0	-1	0	0	0	0
63802	散件蓝丐帮饰品2(20)	-1	-1	8	-1	-1	835	0	136	0	0	0	94	0	0	0	0	0	-1	0	0	0	0	0	7	108	0	-1	0	0	9	87	0	-1	0	0	0	0
63803	散件蓝丐帮饰品2(30)	-1	-1	8	-1	-1	1205	0	176	0	0	0	127	0	0	0	0	0	-1	0	0	0	0	0	7	144	0	-1	0	0	9	109	0	-1	0	0	0	0
63804	散件蓝丐帮饰品2(40)	-1	-1	8	-1	-1	1575	0	216	0	0	0	160	0	0	0	0	0	-1	0	0	0	0	0	7	180	0	-1	0	0	9	130	0	-1	0	0	0	0
63805	散件蓝丐帮饰品2(50)	-1	-1	8	-1	-1	1945	0	256	0	0	0	193	0	0	0	0	0	-1	0	0	0	0	0	7	216	0	-1	0	0	9	152	0	-1	0	0	0	0
63806	散件蓝丐帮饰品2(60)	-1	-1	8	-1	-1	2315	0	296	0	0	0	226	0	0	0	0	0	-1	0	0	0	0	0	7	252	0	-1	0	0	9	174	0	-1	0	0	0	0
63807	散件蓝丐帮饰品2(70)	-1	-1	8	-1	-1	2685	0	336	0	0	0	259	0	0	0	0	0	-1	0	0	0	0	0	7	288	0	-1	0	0	9	195	0	-1	0	0	0	0
63808	散件蓝丐帮饰品2(80)	-1	-1	8	-1	-1	3055	0	376	0	0	0	292	0	0	0	0	0	-1	0	0	0	0	0	7	324	0	-1	0	0	9	217	0	-1	0	0	0	0
63809	散件蓝丐帮饰品2(90)	-1	-1	8	-1	-1	3425	0	416	0	0	0	325	0	0	0	0	0	-1	0	0	0	0	0	7	360	0	-1	0	0	9	240	0	-1	0	0	0	0
63810	散件蓝丐帮饰品2(100)	-1	-1	8	-1	-1	3795	0	456	0	0	0	358	0	0	0	0	0	-1	0	0	0	0	0	7	396	0	-1	0	0	9	262	0	-1	0	0	0	0
64101	散件紫丐帮头部(10)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	118	0	152	0	-1	0	0	0	0	0	-1	0	0	8	46	0	-1	0	0	10	27	0	-0.2	0.2
64102	散件紫丐帮头部(20)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	174	0	242	0	-1	0	0	0	0	0	-1	0	0	8	65	0	-1	0	0	10	38	0	-0.2	0.2
64103	散件紫丐帮头部(30)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	230	0	332	0	-1	0	0	0	0	0	-1	0	0	8	83	0	-1	0	0	10	48	0	-0.2	0.2
64104	散件紫丐帮头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	286	0	421	0	-1	0	0	0	0	0	-1	0	0	8	102	0	-1	0	0	10	58	0	-0.2	0.2
64105	散件紫丐帮头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	342	0	511	0	-1	0	0	0	0	0	-1	0	0	8	120	0	-1	0	0	10	69	0	-0.2	0.2
64106	散件紫丐帮头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	398	0	600	0	-1	0	0	0	0	0	-1	0	0	8	139	0	-1	0	0	10	79	0	-0.2	0.2
64107	散件紫丐帮头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	454	0	690	0	-1	0	0	0	0	0	-1	0	0	8	157	0	-1	0	0	10	334	0	-0.2	0.2
64108	散件紫丐帮头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	510	0	780	0	-1	0	0	0	0	0	-1	0	0	8	176	0	-1	0	0	10	375	0	-0.2	0.2
64109	散件紫丐帮头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	566	0	869	0	-1	0	0	0	0	0	-1	0	0	8	196	0	-1	0	0	10	420	0	-0.2	0.2
64110	散件紫丐帮头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	622	0	959	0	-1	0	0	0	0	0	-1	0	0	8	214	0	-1	0	0	10	458	0	-0.2	0.2
64201	散件紫丐帮上衣(10)	5	-1	3	-1	-1	1302	0	202	0	0	0	0	0	88	0	114	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	27	0	-0.2	0.2
64202	散件紫丐帮上衣(20)	5	-1	3	-1	-1	2338	0	286	0	0	0	0	0	130	0	181	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	38	0	-0.2	0.2
64203	散件紫丐帮上衣(30)	5	-1	3	-1	-1	3374	0	370	0	0	0	0	0	172	0	249	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	48	0	-0.2	0.2
64204	散件紫丐帮上衣(40)	5	-1	3	-1	-1	4410	0	454	0	0	0	0	0	214	0	316	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	58	0	-0.2	0.2
64205	散件紫丐帮上衣(50)	5	-1	3	-1	-1	5446	0	538	0	0	0	0	0	256	0	383	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	69	0	-0.2	0.2
64206	散件紫丐帮上衣(60)	5	-1	3	-1	-1	6482	0	622	0	0	0	0	0	298	0	450	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	79	0	-0.2	0.2
64207	散件紫丐帮上衣(70)	5	-1	3	-1	-1	7518	0	706	0	0	0	0	0	340	0	517	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	334	0	-0.2	0.2
64208	散件紫丐帮上衣(80)	5	-1	3	-1	-1	8554	0	790	0	0	0	0	0	382	0	585	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	375	0	-0.2	0.2
64209	散件紫丐帮上衣(90)	5	-1	3	-1	-1	9590	0	874	0	0	0	0	0	424	0	652	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	420	0	-0.2	0.2
64210	散件紫丐帮上衣(100)	5	-1	3	-1	-1	10626	0	958	0	0	0	0	0	466	0	719	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	458	0	-0.2	0.2
64301	散件紫丐帮下衣(10)	-1	-1	4	-1	-1	1953	0	202	0	0	0	0	0	59	0	76	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	54	0	-0.2	0.2
64302	散件紫丐帮下衣(20)	-1	-1	4	-1	-1	3507	0	286	0	0	0	0	0	87	0	121	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	75	0	-0.2	0.2
64303	散件紫丐帮下衣(30)	-1	-1	4	-1	-1	5061	0	370	0	0	0	0	0	115	0	166	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	96	0	-0.2	0.2
64304	散件紫丐帮下衣(40)	-1	-1	4	-1	-1	6615	0	454	0	0	0	0	0	143	0	211	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	116	0	-0.2	0.2
64305	散件紫丐帮下衣(50)	-1	-1	4	-1	-1	8169	0	538	0	0	0	0	0	171	0	255	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	137	0	-0.2	0.2
64306	散件紫丐帮下衣(60)	-1	-1	4	-1	-1	9723	0	622	0	0	0	0	0	199	0	300	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	158	0	-0.2	0.2
64307	散件紫丐帮下衣(70)	-1	-1	4	-1	-1	11277	0	706	0	0	0	0	0	227	0	345	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	671	0	-0.2	0.2
64308	散件紫丐帮下衣(80)	-1	-1	4	-1	-1	12831	0	790	0	0	0	0	0	255	0	390	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	746	0	-0.2	0.2
64309	散件紫丐帮下衣(90)	-1	-1	4	-1	-1	14385	0	874	0	0	0	0	0	283	0	435	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	840	0	-0.2	0.2
64310	散件紫丐帮下衣(100)	-1	-1	4	-1	-1	15939	0	958	0	0	0	0	0	311	0	479	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	919	0	-0.2	0.2
64401	散件紫丐帮鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	29	0	38	0	-1	0	0	0	0	0	-1	0	0	8	186	0	-1	0	0	10	27	0	-0.2	0.2
64402	散件紫丐帮鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	43	0	60	0	-1	0	0	0	0	0	-1	0	0	8	260	0	-1	0	0	10	38	0	-0.2	0.2
64403	散件紫丐帮鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	57	0	83	0	-1	0	0	0	0	0	-1	0	0	8	334	0	-1	0	0	10	48	0	-0.2	0.2
64404	散件紫丐帮鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	71	0	105	0	-1	0	0	0	0	0	-1	0	0	8	408	0	-1	0	0	10	58	0	-0.2	0.2
64405	散件紫丐帮鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	85	0	128	0	-1	0	0	0	0	0	-1	0	0	8	482	0	-1	0	0	10	69	0	-0.2	0.2
64406	散件紫丐帮鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	99	0	150	0	-1	0	0	0	0	0	-1	0	0	8	556	0	-1	0	0	10	79	0	-0.2	0.2
64407	散件紫丐帮鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	113	0	172	0	-1	0	0	0	0	0	-1	0	0	8	629	0	-1	0	0	10	334	0	-0.2	0.2
64408	散件紫丐帮鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	127	0	195	0	-1	0	0	0	0	0	-1	0	0	8	703	0	-1	0	0	10	375	0	-0.2	0.2
64409	散件紫丐帮鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	141	0	217	0	-1	0	0	0	0	0	-1	0	0	8	784	0	-1	0	0	10	420	0	-0.2	0.2
64410	散件紫丐帮鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	155	0	240	0	-1	0	0	0	0	0	-1	0	0	8	858	0	-1	0	0	10	458	0	-0.2	0.2
64501	散件紫丐帮手腕(10)	-1	-1	5	-1	-1	1953	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	136	0	-0.2	0.2
64502	散件紫丐帮手腕(20)	-1	-1	5	-1	-1	3507	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	188	0	-0.2	0.2
64503	散件紫丐帮手腕(30)	-1	-1	5	-1	-1	5061	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	239	0	-0.2	0.2
64504	散件紫丐帮手腕(40)	-1	-1	5	-1	-1	6615	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	291	0	-0.2	0.2
64505	散件紫丐帮手腕(50)	-1	-1	5	-1	-1	8169	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	343	0	-0.2	0.2
64506	散件紫丐帮手腕(60)	-1	-1	5	-1	-1	9723	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	395	0	-0.2	0.2
64507	散件紫丐帮手腕(70)	-1	-1	5	-1	-1	11277	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1676	0	-0.2	0.2
64508	散件紫丐帮手腕(80)	-1	-1	5	-1	-1	12831	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1868	0	-0.2	0.2
64509	散件紫丐帮手腕(90)	-1	-1	5	-1	-1	14385	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	2100	0	-0.2	0.2
64510	散件紫丐帮手腕(100)	-1	-1	5	-1	-1	15939	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	2295	0	-0.2	0.2
64601	散件紫丐帮武器(10)	5	-1	1	-1	-1	0	0	0	0	0	0	283	0	0	0	0	0	0.6	0	0	0	0	0	7	101	0	-1	0	0	9	138	0	-1	0	0	-0.2	0.2
64602	散件紫丐帮武器(20)	5	-1	1	-1	-1	0	0	0	0	0	0	437	0	0	0	0	0	0.6	0	0	0	0	0	7	151	0	-1	0	0	9	183	0	-1	0	0	-0.2	0.2
64603	散件紫丐帮武器(30)	5	-1	1	-1	-1	0	0	0	0	0	0	591	0	0	0	0	0	0.6	0	0	0	0	0	7	202	0	-1	0	0	9	228	0	-1	0	0	-0.2	0.2
64604	散件紫丐帮武器(40)	5	-1	1	-1	-1	0	0	0	0	0	0	745	0	0	0	0	0	0.6	0	0	0	0	0	7	252	0	-1	0	0	9	274	0	-1	0	0	-0.2	0.2
64605	散件紫丐帮武器(50)	5	-1	1	-1	-1	0	0	0	0	0	0	899	0	0	0	0	0	0.6	0	0	0	0	0	7	302	0	-1	0	0	9	319	0	-1	0	0	-0.2	0.2
