Id	Description	CharModelID	Name	Sex	NpcType	Level	AttackType	AttackDisType	SkillstrategyIndex	MaxHP	MaxMP	MaxXP	PDefense	PAttack	MDefense	MAttack	Hit	Dodge	Critical	DeCritical	Strike	Ductical	CritiAdd	CritiMis	AttackTime	MoveSpeed	Camp	PathRadius	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	DialogID	DialogRadius	DropItemId	Exp	IsAttackFly	BornEffctID	DieEffectID	RampType	EnhanceID	BelongType	IsImmuneJT	CombatNPC	MissionNpcFlag	HpCount	ShowBornEffect
1025	丐帮—NPC	297	改装型X02	1	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	12	0	0	0	3000	2000	83	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1026	丐帮—NPC	152	宋长老	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	84	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1027	丐帮—NPC	253	江长老	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	85	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1028	丐帮—NPC	296	贺长老	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	86	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1029	丐帮—NPC	120	全冠清	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	87	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1030	丐帮—NPC	122	丐帮奸细	0	0	45	1	0	0	54246	11075	0	5390	8246	5390	8246	9145	1645	1895	1145	0	0	0	0	1200	375	2	12	5	1	2	3000	2000	-1	2	6	0	1	-1	-1	-1	-1	2	0	1	0	1	0
1031	丐帮—NPC	87	庄聚贤	0	2	45	0	0	0	54246	11075	0	5390	8246	5390	8246	9145	1645	1895	1145	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	1	1	1	0
1032	丐帮—NPC	155	净衣弟子	0	0	45	1	0	0	54246	11075	0	5390	8246	5390	8246	9145	1645	1895	1145	0	0	0	0	1200	375	2	12	5	1	2	3000	2000	-1	2	6	0	1	-1	-1	-1	-1	2	0	1	0	1	0
1033	丐帮—NPC	118	一袋弟子	0	0	45	1	0	0	54246	11075	0	5390	8246	5390	8246	9145	1645	1895	1145	0	0	0	0	1200	375	2	12	5	1	2	3000	2000	-1	2	6	0	1	-1	-1	-1	-1	2	0	1	0	1	0
1034	苏州城军需官	410	军备兑换	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	88	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1035	守卫雁门关组队普通宋长老	411	宋长老	0	0	80	0	1	39	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	0	8	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	0	1	0	1	0
1036	守卫雁门关组队普通转换型A02	412	转换型A02	0	0	80	0	0	0	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	375	8	5	5	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	0	1	0	1	0
1037	守卫雁门关组队困难宋长老	411	宋长老	0	0	90	0	1	70	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	0	8	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	0	1	0	1	0
1038	守卫雁门关组队困难转换型A02	412	转换型A02	0	0	90	0	0	0	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	375	8	5	5	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	0	1	0	1	0
1039	守卫雁门关组队挑战宋长老	411	宋长老	0	0	100	0	1	71	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	0	8	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	0	1	0	1	0
1040	守卫雁门关组队挑战转换型A02	412	转换型A02	0	0	100	0	0	0	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	8	5	5	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	0	1	0	1	0
1041	守卫雁门关组队普通小怪	413	契丹先锋	0	0	80	0	0	40	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	0	1	0	1	0
1042	守卫雁门关组队普通小怪	414	契丹兵	0	0	80	0	0	41	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	0	1	0	1	0
1043	守卫雁门关组队普通小怪	417	契丹戍卫	0	0	80	0	1	42	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	0	1	0	1	0
1044	守卫雁门关组队普通小怪	418	契丹女兵	1	0	80	1	1	43	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	0	1	0	1	0
1045	守卫雁门关组队普通小怪	421	契丹精英	0	1	80	0	0	44	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	0	1	0	1	0
1046	守卫雁门关组队普通小怪	422	契丹精锐	0	1	80	0	0	45	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	0	1	0	1	0
1047	守卫雁门关组队普通BOSS	415	契丹将军	0	2	80	0	0	46	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	1	1	0	1	0
1048	守卫雁门关组队普通BOSS	419	契丹女武官	1	2	80	1	0	47	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	1	1	0	1	0
1049	守卫雁门关组队普通BOSS	423	南院大王	0	2	80	1	1	48	878279	0	0	13949	96471	13949	96471	37522	1500	3109	1392	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	143	1	-1	-1	-1	-1	2	1	1	0	1	0
1050	守卫雁门关组队困难小怪	413	契丹先锋	0	0	90	0	0	49	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	0	1	0	1	0
1051	守卫雁门关组队困难小怪	414	契丹兵	0	0	90	0	0	50	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	0	1	0	1	0
1052	守卫雁门关组队困难小怪	417	契丹戍卫	0	0	90	0	1	51	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	0	1	0	1	0
1053	守卫雁门关组队困难小怪	418	契丹女兵	1	0	90	1	1	52	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	0	1	0	1	0
1054	守卫雁门关组队困难小怪	421	契丹精英	0	1	90	0	0	53	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	0	1	0	1	0
1055	守卫雁门关组队困难小怪	422	契丹精锐	0	1	90	0	0	54	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	0	1	0	1	0
1056	守卫雁门关组队困难BOSS	415	契丹将军	0	2	90	0	0	55	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	1	1	0	1	0
1057	守卫雁门关组队困难BOSS	419	契丹女武官	1	2	90	1	0	56	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	1	1	0	1	0
1058	守卫雁门关组队困难BOSS	423	南院大王	0	2	90	1	1	57	1587379	0	0	25434	173703	25434	173703	45202	1862	3850	1735	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	161	1	-1	-1	-1	-1	2	1	1	0	1	0
1059	守卫雁门关组队挑战小怪	413	契丹先锋	0	0	100	0	0	58	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	0	1	0	1	0
1060	守卫雁门关组队挑战小怪	414	契丹兵	0	0	100	0	0	59	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	0	1	0	1	0
1061	守卫雁门关组队挑战小怪	417	契丹戍卫	0	0	100	0	1	60	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	0	1	0	1	0
1062	守卫雁门关组队挑战小怪	418	契丹女兵	1	0	100	1	1	61	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	0	1	0	1	0
1063	守卫雁门关组队挑战小怪	421	契丹精英	0	1	100	0	0	62	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	0	1	0	1	0
1064	守卫雁门关组队挑战小怪	422	契丹精锐	0	1	100	0	0	63	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	0	1	0	1	0
1065	守卫雁门关组队挑战BOSS	415	契丹将军	0	2	100	0	0	64	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	1	1	0	1	0
1066	守卫雁门关组队挑战BOSS	419	契丹女武官	1	2	100	1	0	65	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	1	1	0	1	0
1067	守卫雁门关组队挑战BOSS	423	南院大王	0	2	100	1	1	66	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	1	1	0	1	0
1068	守卫雁门关组队挑战副BOSS	416	契丹副将	0	2	100	1	0	67	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	1	1	0	1	0
1069	守卫雁门关组队挑战副BOSS	420	契丹女副将	1	2	100	0	1	68	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	1	1	0	1	0
1070	守卫雁门关组队挑战副BOSS	424	萧王妃	1	2	100	0	1	69	2808887	0	0	43679	311997	43679	311997	64796	3150	6449	3000	0	0	0	0	1200	225	3	200	200	0	0	3000	2000	-1	2	-1	180	1	-1	-1	-1	-1	2	1	1	0	1	0
1071		56	丐帮精英	0	0	60	0	0	0	220851	0	0	9067	6617	9067	6617	24459	79	1728	13	0	0	0	0	1200	375	0	12	5	1	2	3000	2000	-1	2	-1	34	1	-1	-1	-1	-1	2	0	0	0	1	0
1072	江湖名人录	56	糖人	0	0	15	0	0	0	1864	0	0	71	47	71	47	5106	6	153	0	0	0	0	0	1200	375	0	12	5	0	0	3000	2000	-1	2	-1	3	1	-1	-1	-1	-1	2	0	0	0	1	0
1073	江湖名人录	56	猜猜	0	0	15	0	0	0	1864	0	0	71	47	71	47	5106	6	153	0	0	0	0	0	1200	375	0	12	5	0	0	3000	2000	-1	2	-1	3	1	-1	-1	-1	-1	2	0	0	0	1	0
1074	江湖名人录	56	曹海仪	0	0	15	0	0	0	1864	0	0	71	47	71	47	5106	6	153	0	0	0	0	0	1200	375	0	12	5	0	0	3000	2000	-1	2	-1	3	1	-1	-1	-1	-1	2	0	0	0	1	0
1075	江湖名人录	56	史文恭	0	0	40	0	0	0	30030	0	0	1324	926	1324	926	14207	26	616	3	0	0	0	0	1200	375	0	12	5	0	0	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	0	0	1	0
1076	江湖名人录	56	罗振胖	0	0	40	0	0	0	30030	0	0	1324	926	1324	926	14207	26	616	3	0	0	0	0	1200	375	0	12	5	0	0	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	0	0	1	0
1077	江湖名人录	56	阿福	0	0	40	0	0	0	30030	0	0	1324	926	1324	926	14207	26	616	3	0	0	0	0	1200	375	0	12	5	0	0	3000	2000	-1	2	-1	10	1	-1	-1	-1	-1	2	0	0	0	1	0
1078	苏州—NPC	440	转换型A02	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	27	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1079	demo替代怪	463	魔王仆从	1	0	1	0	0	0	200	0	0	25	67	25	67	10210	-2125	2000	-1000	0	0	0	0	3000	375	3	20	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	1	0	1	2000
1080	demo期BOSS	462	魔王·麦斯特马	0	2	1	0	0	72	3000	0	0	50	100	50	100	10210	-2125	2000	-1000	0	0	0	0	2100	375	3	0	0	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	1	1	0	3	3000
1081	demo期BOSS无出生表现	462	魔王·麦斯特马	0	2	1	0	0	72	16500	0	0	-500	100	-500	100	10210	-2125	2000	-1000	0	0	0	0	2100	375	3	20	7	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	1	1	0	3	0
1082	demo替代怪无出生表现	463	魔王仆从	1	0	1	0	0	0	300	0	0	40	67	40	67	10210	-2125	2000	-1000	0	0	0	0	3000	375	3	20	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	1	0	1	2000
1083	demo替代怪一碰即死	177	魔王仆从	1	0	1	0	0	0	10	0	0	25	67	25	67	10210	-2125	2000	-1000	0	0	0	0	3000	375	3	20	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	1	0	1	2000
1084	demo第一波小怪	463	魔王仆从	1	0	1	0	0	0	100	0	0	25	67	25	67	10210	-2125	2000	-1000	0	0	0	0	3000	375	3	20	6	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	1	0	1	0
1085	洱海—NPC	463	贝因	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	6	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1086	洱海—NPC	462	魔王·麦斯特马	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	7	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1087	demo期BOSS	462	魔王·麦斯特马	0	2	40	0	0	72	12000	0	0	0	900	0	100	10210	-2125	2000	-1000	0	0	0	0	2100	375	3	12	5	0	0	3000	2000	-1	2	2718	0	1	-1	-1	-1	-1	2	0	1	0	5	3000
1088	暮色雨林NPC	474	挖煤工	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1089	雷纳堡副本-单人-简单-转换型A01	497	艾莉娜	0	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	45	1	1	197	-1	-1	22	2	0	0	0	1	0
1090	雷纳堡副本-单人-困难-改装型O03	497	艾莉娜	0	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	46	1	1	197	-1	-1	23	2	0	0	0	1	0
1091	雷纳堡副本-单人-挑战-改装型O03	497	艾莉娜	0	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	47	1	1	197	-1	-1	24	2	0	0	0	1	0
1092	雷纳堡副本-队伍-简单-改装型O03	497	艾莉娜	0	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	78	1	1	197	-1	-1	25	2	0	0	0	1	0
1093	雷纳堡副本-队伍-困难-改装型O03	497	艾莉娜	0	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	49	1	1	197	-1	-1	26	2	0	0	0	1	0
1094	雷纳堡副本-队伍-挑战-改装型O03	497	艾莉娜	0	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	50	1	1	197	-1	-1	27	2	0	0	0	1	0
1095	勒克斯港-仓库（南）	174	仓库管理员-琳	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	26	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1096	勒克斯港-仓库（北）	175	仓库管理员-梅里娅	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	27	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1097	亡灵冰塔npc	139	乔安娜	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	73	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1098	亡灵冰塔npc	146	艾克	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	74	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1099	亡灵冰塔小怪	147	顶角狮	0	0	76	0	0	0	36423	0	0	2887	4005	2887	4005	17402	0	1341	0	0	0	0	0	1200	375	3	12	5	1	3	3000	2000	-1	2	8	136	1	-1	-1	-1	-1	2	0	1	0	1	0
1100	亡灵冰塔npc	514	贝蕾格莉	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	75	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1101	亡灵冰塔小怪	149	封印巨人	0	0	77	0	0	0	37751	0	0	2994	4153	2994	4153	17702	0	1391	0	0	0	0	0	1200	375	3	12	5	1	3	3000	2000	-1	2	8	138	1	-1	-1	-1	-1	2	0	1	0	1	0
1102	亡灵冰塔npc	121	马修斯	0	0	35	1	0	0	21906	4568	0	2337	3502	2337	3502	8570	1070	1320	570	0	0	0	0	1200	375	1	12	5	0	2	3000	2000	76	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1103	亡灵冰塔小怪	150	冰封铁匠	0	0	78	0	0	0	38179	0	0	3027	4199	3027	4199	18002	0	1441	0	0	0	0	0	1200	375	3	12	5	1	3	3000	2000	-1	2	8	140	1	-1	-1	-1	-1	2	0	1	0	1	0
1104	黄昏边境—NPC	35	阿里奥奈尔	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	77	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1105	黄昏边境—NPC	151	尤安	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	78	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
1106	亡灵冰塔小怪	152	地狱猎犬	0	0	79	0	0	0	40541	0	0	3210	4462	3210	4462	18301	0	1491	0	0	0	0	0	1200	375	3	12	5	1	3	3000	2000	-1	2	8	141	1	-1	-1	-1	-1	2	0	1	0	1	0
1107	遗忘废墟小怪	153	半兽人战士	0	0	54	0	0	0	13605	0	0	1000	1497	1000	1497	12077	0	517	0	0	0	0	0	1200	375	3	12	5	1	3	3000	2000	-1	2	6	20	1	-1	-1	-1	-1	2	0	1	0	1	0
1108	遗忘废墟小怪	154	半兽人祭司	0	0	54	0	0	0	13605	0	0	1000	1497	1000	1497	12077	0	517	0	0	0	0	0	1200	375	1	12	0	0	0	3000	2000	-1	2	6	20	1	-1	-1	-1	-1	2	0	1	0	1	0
1109	遗忘废墟剧情副本1小怪	155	沙漠狼	0	0	55	1	0	0	176213	0	0	7273	4866	7273	4866	21785	64	1422	10	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	6	21	1	-1	-1	-1	-1	2	0	1	0	1	0
1110	遗忘废墟剧情副本1boss	156	沙漠狼首领	0	2	55	0	0	0	614065	0	0	15579	10423	15579	10423	35131	207	1606	32	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	-1	21	1	-1	-1	-1	-1	2	1	1	0	1	0
1111	遗忘废墟剧情副本2小怪	131	剧毒蝎	0	0	58	0	0	0	218560	0	0	9003	6503	9003	6503	23377	73	1603	12	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	6	31	1	-1	-1	-1	-1	2	0	1	0	1	0
1112	遗忘废墟剧情副本2boss	132	毒蝎之王	0	2	58	1	0	0	758872	0	0	19054	13764	19054	13764	37562	234	1803	37	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	-1	31	1	-1	-1	-1	-1	2	1	1	0	1	0
1113	遗忘废墟剧情副本3小怪	154	兽人精英祭司	0	0	60	1	0	0	220851	0	0	9067	6617	9067	6617	24459	79	1728	13	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	6	34	1	-1	-1	-1	-1	2	0	1	0	1	0
1114	遗忘废墟剧情副本3小怪	153	兽人精英战士	0	0	60	0	0	0	220851	0	0	9067	6617	9067	6617	24459	79	1728	13	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	6	34	1	-1	-1	-1	-1	2	0	1	0	1	0
1115	遗忘废墟剧情副本3boss	157	火焰鹰仙子法师	0	2	60	1	0	82	991008	0	0	24420	17820	24420	17820	39215	253	1940	41	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	-1	34	1	-1	-1	-1	-1	2	1	1	0	1	0
1116	遗忘废墟剧情副本3boss的假的	157	火炎鹰仙子法师	0	2	58	1	0	0	104574	25855	0	12446	17230	12446	17230	9990	2490	2740	1990	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	1	1	0	1	0
1117	遗忘废墟剧情副本3npc	133	海因达	0	2	58	0	0	0	104574	25855	0	12446	17230	12446	17230	9990	2490	2740	1990	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	1	1	0	1	0
1118	遗忘废墟剧情副本4精英	158	废墟卫士	0	2	62	0	0	78	533463	0	0	21098	15332	21098	15332	39394	188	2034	31	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	6	46	1	-1	-1	-1	-1	2	1	1	0	2	0
1119	遗忘废墟剧情副本4boss	159	废墟之主	0	2	62	1	0	83	1196120	0	0	27841	20233	27841	20233	42020	301	2279	50	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	-1	46	1	-1	-1	-1	-1	2	1	1	0	3	0
1120	遗忘废墟剧情副本4boss的假的	159	废墟之王	0	2	58	1	0	0	104574	25855	0	12446	17230	12446	17230	9990	2490	2740	1990	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	1	1	0	1	0
1121	雷纳堡边境剧情副本1小怪	140	机械巨猿	0	0	63	1	0	0	275308	0	0	11329	7808	11329	7808	27188	102	2193	17	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	6	52	1	-1	-1	-1	-1	2	0	1	0	1	0
1122	雷纳堡边境剧情副本2小怪	140	机械巨猿	0	0	64	0	0	0	301351	0	0	12406	8559	12406	8559	28127	110	2356	19	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	6	59	1	-1	-1	-1	-1	2	0	1	0	1	0
1123	雷纳堡边境剧情副本2boss	160	钢铁巨猿	0	2	64	1	0	0	1350563	0	0	33080	22820	33080	22820	44916	350	2633	60	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	-1	59	1	-1	-1	-1	-1	2	1	1	0	3	0
1124	雷纳堡剧情副本1精英	163	高频转换型A01	0	0	65	1	0	0	332298	0	0	13691	9904	13691	9904	29085	118	2522	20	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	7	66	1	-1	-1	-1	-1	2	0	1	0	1	0
1125	雷纳堡剧情副本1精英	164	高频转换型A02	0	1	65	1	0	0	664596	0	0	26088	18872	26088	18872	43627	236	2522	41	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	7	66	1	-1	-1	-1	-1	2	0	1	0	1	0
1126	雷纳堡剧情副本1精英	165	高频转换型A03	0	0	65	1	0	0	332298	0	0	13691	9904	13691	9904	29085	118	2522	20	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	7	66	1	-1	-1	-1	-1	2	0	1	0	1	0
1127	雷纳堡剧情副本2boss	166	仲裁者	0	2	68	0	0	0	1853310	0	0	39722	28901	39722	28901	51003	458	3394	81	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	-1	102	1	-1	-1	-1	-1	2	1	1	0	3	0
1128	雷纳堡边境剧情副本3精英	161	狮鹫兽	0	0	72	0	0	0	1022561	0	0	38261	26123	38261	26123	54636	367	3850	66	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	7	129	1	-1	-1	-1	-1	2	1	1	0	1	0
